Date,Bar Name,Alcohol Type,Brand Name,Consumed (ml),Purchase (ml),Opening Balance (ml),Closing Balance (ml),Next_Day_Consumption,DayOfWeek,DayOfMonth,Month,WeekOfYear,IsWeekend,IsHolidaySeason,Consumption_Lag_1,Purchase_Lag_1,Consumption_Lag_2,Purchase_Lag_2,Consumption_Lag_3,Purchase_Lag_3,Consumption_Lag_7,Purchase_Lag_7,Consumption_Lag_14,Purchase_Lag_14,Consumption_Mean_3,Consumption_Std_3,Consumption_Max_3,Consumption_Mean_7,Consumption_Std_7,Consumption_Max_7,Consumption_Mean_14,Consumption_Std_14,Consumption_Max_14,Inventory_Ratio,Stockout_Risk,Inventory_Turnover,Inventory_Usage_Rate,Alcohol_Beer,Alcohol_Rum,Alcohol_Vodka,Alcohol_Whiskey,Alcohol_Wine,Bar_Anderson's Bar,Bar_Brown's Bar,Bar_Johnson's Bar,Bar_Smith's Bar,Bar_Taylor's Bar,Bar_Thomas's Bar,Brand_Popularity,Bar_Brand_Popularity,Consumption_Trend_7d
2023-05-13,Thomas's Bar,Whiskey,Jim Beam,498.34,0.0,4054.14999999999,3555.80999999999,586.31,5,13,5,19,1,0,111.88,0.0,287.41,1789.94,261.27,0.0,470.37,0.0,579.94,0.0,299.21,193.50003333333044,498.34,342.8171428571428,138.9260663943578,498.34,383.1478571428571,117.09663393825768,573.51,7.1210197460647855,10.372322604303807,0.12289064522890675,0.12289064522890675,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-11.274642857142865
2023-05-16,Thomas's Bar,Whiskey,Jim Beam,586.31,1709.54,3555.80999999999,4679.03999999999,475.21,1,16,5,20,0,0,498.34,0.0,111.88,0.0,287.41,1789.94,322.41,0.0,354.02,0.0,398.8433333333333,252.3799640092955,586.31,380.51714285714286,165.69349290324047,586.31,399.74000000000007,128.5490978336532,586.31,7.9668999335955295,12.296528784135848,0.1648415293479274,0.1648415293479274,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,11.898571428571415
2023-05-31,Thomas's Bar,Whiskey,Jim Beam,475.21,0.0,4679.03999999999,4203.82999999999,525.86,2,31,5,22,0,0,586.31,1709.54,498.34,0.0,111.88,0.0,436.24,0.0,573.51,0.0,519.9533333333333,58.618722549482904,586.31,386.08428571428567,168.50853112499902,586.31,392.7185714285714,120.77723256265848,586.31,8.82768106507631,10.888373745185149,0.10153973042965467,0.10153973042965467,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,30.004642857142823
2023-06-03,Thomas's Bar,Whiskey,Jim Beam,525.86,0.0,4203.82999999999,3677.96999999999,475.96,5,3,6,22,1,0,475.21,0.0,586.31,1709.54,498.34,0.0,482.17,0.0,356.7,1061.94,529.1266666666667,55.621990555294346,586.31,392.32571428571424,173.39879285019484,586.31,404.8014285714286,125.27452475123718,586.31,6.9809247238355345,9.374786984575474,0.1250609418216673,0.1250609418216673,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,58.707142857142856
2023-06-05,Thomas's Bar,Whiskey,Jim Beam,475.96,0.0,3677.96999999999,3202.00999999999,360.93,0,5,6,23,0,0,525.86,0.0,475.21,0.0,586.31,1709.54,261.27,0.0,439.82,1958.59,492.3433333333333,29.028707055831322,525.86,422.9957142857142,165.1450874087332,586.31,407.3828571428571,126.41875904058946,586.31,6.713372190540067,7.569840288824248,0.12937316694618367,0.12937316694618367,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,48.94571428571428
2023-06-11,Thomas's Bar,Whiskey,Jim Beam,360.93,0.0,3202.00999999999,2841.07999999999,479.97,6,11,6,23,1,0,475.96,0.0,525.86,0.0,475.21,0.0,287.41,1789.94,349.96,1214.56,454.25,84.58114033281858,525.86,433.4985714285714,157.23331723149226,586.31,408.1664285714285,126.0689743816786,586.31,7.849805210952366,6.55383936015605,0.11268463101894814,0.11268463101894814,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,22.926428571428623
2023-06-21,Thomas's Bar,Whiskey,Jim Beam,479.97,0.0,2841.07999999999,2361.10999999999,441.15,2,21,6,25,0,0,360.93,0.0,475.96,0.0,525.86,0.0,111.88,0.0,419.97,0.0,438.9533333333334,67.59992924059381,479.97,486.08285714285705,67.94511846931755,586.31,412.45214285714286,127.51268643843731,586.31,4.909058777054681,4.8574228967430395,0.16887983448741828,0.16887983448741828,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-18.040000000000003
2023-06-30,Thomas's Bar,Whiskey,Jim Beam,441.15,0.0,2361.10999999999,1919.95999999999,574.09,4,30,6,26,0,0,479.97,0.0,360.93,0.0,475.96,0.0,498.34,0.0,470.37,0.0,427.34999999999997,60.70799288396842,479.97,477.91285714285715,69.64279879362684,586.31,410.36500000000007,126.72848327458553,586.31,4.342327264502974,4.017385118028071,0.1867609891156643,0.1867609891156643,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-21.1032142857143
2023-07-02,Thomas's Bar,Whiskey,Jim Beam,574.09,0.0,1919.95999999999,1345.86999999999,527.0,6,2,7,26,1,0,441.15,0.0,479.97,0.0,360.93,0.0,586.31,1709.54,322.41,0.0,498.40333333333336,68.36008874579728,574.09,476.1671428571429,66.55760179831397,574.09,428.3421428571428,131.06860107349362,586.31,2.3402771740075288,2.826465496809323,0.29885578044311334,0.29885578044311334,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,4.686785714285686
2023-07-12,Thomas's Bar,Whiskey,Jim Beam,527.0,817.98,1345.86999999999,1636.84999999999,578.42,2,12,7,28,0,0,574.09,0.0,441.15,0.0,479.97,0.0,475.21,0.0,436.24,0.0,514.08,67.40516078164893,574.09,483.5657142857143,69.25722269365247,574.09,434.82499999999993,133.7072948214177,586.31,3.100094696969678,3.3849587587445433,0.39127755462665587,0.39127755462665587,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,9.996428571428536
2023-07-17,Thomas's Bar,Whiskey,Jim Beam,578.42,0.0,1636.84999999999,1058.42999999999,410.97,0,17,7,29,0,0,527.0,817.98,574.09,0.0,441.15,0.0,525.86,0.0,482.17,0.0,559.8366666666667,28.519681508271926,578.42,491.0742857142856,77.02083676017921,578.42,441.69999999999993,138.70987575068042,586.31,1.8267060163611717,2.155335823500643,0.353158103611444,0.353158103611444,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,26.20142857142855
2023-07-26,Thomas's Bar,Whiskey,Jim Beam,410.97,0.0,1058.42999999999,647.459999999998,482.08,2,26,7,30,0,0,578.42,0.0,527.0,817.98,574.09,0.0,475.96,0.0,261.27,0.0,505.4633333333333,85.77730838242285,578.42,481.78999999999996,82.84335117155392,578.42,452.39285714285717,129.17317311557852,586.31,1.5716192926669368,1.343863508997692,0.38791614358664933,0.38791614358664933,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,15.459642857142859
2023-08-02,Thomas's Bar,Whiskey,Jim Beam,482.08,1332.74,647.459999999998,1498.11999999999,522.43,2,2,8,31,0,0,410.97,0.0,578.42,0.0,527.0,817.98,360.93,0.0,287.41,1789.94,490.49,84.0411904960891,578.42,499.09714285714284,63.86745277376893,578.42,466.29785714285714,120.21433084790162,586.31,3.10118406889126,3.001660140596714,0.7434228788205925,0.7434228788205925,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-1.7750000000000359
2023-08-04,Thomas's Bar,Whiskey,Jim Beam,522.43,0.0,1498.11999999999,975.689999999998,362.16,4,4,8,31,0,0,482.08,1332.74,410.97,0.0,578.42,0.0,479.97,0.0,111.88,0.0,471.82666666666665,56.43297824263107,522.43,505.16285714285704,63.76432328355416,578.42,495.6228571428572,64.07251341897027,586.31,1.864031484630224,1.93143653814611,0.34849111478734424,0.34849111478734424,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-2.0074999999999927
2023-08-09,Thomas's Bar,Whiskey,Jim Beam,362.16,0.0,975.689999999998,613.529999999998,548.22,2,9,8,32,0,0,522.43,0.0,482.08,1332.74,410.97,0.0,441.15,0.0,498.34,0.0,455.5566666666666,83.36206351412656,522.43,493.87857142857143,81.50271885619802,578.42,485.8957142857143,73.30077119064171,586.31,1.6894206410397565,1.2422689209319777,0.3708034279044536,0.3708034279044536,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-26.473928571428583
2023-08-14,Thomas's Bar,Whiskey,Jim Beam,548.22,0.0,613.529999999998,65.3099999999985,112.9,0,14,8,33,0,0,362.16,0.0,522.43,0.0,482.08,1332.74,574.09,0.0,586.31,1709.54,477.6033333333333,100.80502682571576,548.22,490.18285714285713,77.75996028683139,578.42,483.175,69.9157160443913,578.42,0.11891409635482775,0.1332359935650805,0.8920963988739391,0.8920963988739391,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-9.19285714285714
2023-08-16,Thomas's Bar,Whiskey,Jim Beam,112.9,1004.82,65.3099999999985,957.229999999998,561.79,2,16,8,33,0,0,548.22,0.0,362.16,0.0,522.43,0.0,527.0,817.98,475.21,0.0,341.0933333333333,218.42327928435944,548.22,431.0257142857143,159.56688669198087,578.42,457.29571428571427,121.27860675792259,578.42,8.40412642669006,2.2208187777991317,1.7026089579249368,1.7026089579249368,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-44.356428571428594
2023-08-19,Thomas's Bar,Whiskey,Jim Beam,561.79,0.0,957.229999999998,395.439999999998,395.44,5,19,8,33,1,0,112.9,1004.82,548.22,0.0,362.16,0.0,578.42,0.0,525.86,0.0,407.6366666666666,255.3396037306655,561.79,428.65,157.1115648193984,561.79,459.8621428571428,123.20598406911706,578.42,0.7026421933580874,0.9225242038959477,0.5862788683301516,0.5862788683301516,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-9.28964285714285
2023-08-25,Thomas's Bar,Whiskey,Jim Beam,395.44,0.0,395.439999999998,0.0,205.58,4,25,8,34,0,0,561.79,0.0,112.9,1004.82,548.22,0.0,410.97,0.0,475.96,0.0,356.71,226.93736514730216,561.79,426.43142857142857,157.5119731352268,561.79,454.1107142857143,124.27149406807685,578.42,0.0,0.0,0.9974775501967561,0.9974775501967561,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-15.37357142857144
2023-09-02,Thomas's Bar,Whiskey,Jim Beam,205.58,1079.37,0.0,873.789999999999,156.02,5,2,9,35,1,0,395.44,0.0,561.79,0.0,112.9,1004.82,482.08,1332.74,360.93,0.0,387.6033333333333,178.2342588654978,561.79,386.9314285714285,174.93664095214316,561.79,443.0142857142857,139.2632524678067,578.42,4.229789911898533,2.258255431010291,205.58,205.58,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-31.086428571428556
2023-09-05,Thomas's Bar,Whiskey,Jim Beam,156.02,1134.54,873.789999999999,1852.31,459.11,1,5,9,36,0,0,205.58,1079.37,395.44,0.0,561.79,0.0,522.43,0.0,479.97,0.0,252.34666666666666,126.37572920989734,395.44,334.5871428571428,182.29907905365155,561.79,419.875,158.26689214741026,578.42,11.796650108266462,5.536106331470341,0.17835137575875373,0.17835137575875373,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-36.470000000000006
2023-09-16,Thomas's Bar,Whiskey,Jim Beam,459.11,0.0,1852.31,1393.19999999999,417.98,5,16,9,37,1,0,156.02,1134.54,205.58,1079.37,395.44,0.0,362.16,0.0,441.15,0.0,273.57,162.5818781414459,459.11,348.4371428571429,188.32624500356513,561.79,421.15785714285715,158.5251832543466,578.42,3.0279715720153657,3.9984256229858754,0.24772434185322478,0.24772434185322478,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-19.189285714285724
2023-09-17,Thomas's Bar,Whiskey,Jim Beam,417.98,0.0,1393.19999999999,975.219999999999,244.12,6,17,9,37,1,0,459.11,0.0,156.02,1134.54,205.58,1079.37,548.22,0.0,574.09,0.0,344.36999999999995,164.40715039194603,459.11,329.83142857142855,170.92905842566876,561.79,410.0071428571428,152.30893677646762,578.42,2.3276051362833523,2.956722481613981,0.29979916798164036,0.29979916798164036,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,16.80214285714289
2023-09-25,Thomas's Bar,Whiskey,Jim Beam,244.12,0.0,975.219999999999,731.099999999999,327.24,0,25,9,39,0,0,417.98,0.0,459.11,0.0,156.02,1134.54,112.9,1004.82,527.0,817.98,373.7366666666667,114.119583916755,459.11,348.5771428571428,148.95628538985133,561.79,389.8014285714285,154.34466474829551,578.42,2.9826207571801526,2.097383649448367,0.2500665833521135,0.2500665833521135,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-23.371428571428595
2023-10-02,Thomas's Bar,Whiskey,Jim Beam,327.24,0.0,731.099999999999,403.859999999999,536.11,0,2,10,40,0,0,244.12,0.0,417.98,0.0,459.11,0.0,561.79,0.0,578.42,0.0,329.78,86.95782655977528,417.98,315.07,115.66063908406049,459.11,371.85999999999996,145.05172043102422,561.79,1.2303802096027265,1.2818103913416035,0.44698811637754465,0.44698811637754465,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,4.801428571428569
2023-10-08,Thomas's Bar,Whiskey,Jim Beam,536.11,1509.61,403.859999999999,1377.35999999999,319.31,6,8,10,40,1,0,327.24,0.0,244.12,0.0,417.98,0.0,395.44,0.0,410.97,0.0,369.1566666666666,150.44033778655674,536.11,335.1657142857143,141.32514589380315,536.11,380.79857142857145,151.36555811153866,561.79,2.564390906890562,4.109489548879842,1.324186138418222,1.324186138418222,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,39.9657142857143
2023-10-10,Thomas's Bar,Whiskey,Jim Beam,319.31,0.0,1377.35999999999,1058.04999999999,314.09,1,10,10,41,0,0,536.11,1509.61,327.24,0.0,244.12,0.0,205.58,1079.37,482.08,1332.74,394.21999999999997,122.94429754974387,536.11,351.41285714285715,130.03072710123627,536.11,369.17214285714283,149.22373528356013,561.79,3.3032062689269455,3.010846013439596,0.2316593633013163,0.2316593633013163,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,19.75464285714285
2023-10-11,Thomas's Bar,Whiskey,Jim Beam,314.09,0.0,1058.04999999999,743.959999999999,366.19,2,11,10,41,0,0,319.31,0.0,536.11,1509.61,327.24,0.0,156.02,1134.54,522.43,0.0,389.8366666666666,126.70330750747311,536.11,373.9942857142857,100.90682217721836,536.11,354.2907142857143,143.02395606031487,561.79,2.3611031768700976,1.989228254060411,0.2965771210046768,0.2965771210046768,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-12.157500000000024
2023-10-13,Thomas's Bar,Whiskey,Jim Beam,366.19,1223.0,743.959999999999,1600.76999999999,587.57,4,13,10,41,0,0,314.09,0.0,319.31,0.0,536.11,1509.61,459.11,0.0,362.16,0.0,333.19666666666666,28.69202211997781,366.19,360.71999999999997,93.69800424768927,536.11,354.5785714285715,143.0450664251356,561.79,4.359514147988753,4.437707917498309,0.49155659364261234,0.49155659364261234,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-0.8342857142857196
2023-10-14,Thomas's Bar,Whiskey,Jim Beam,587.57,0.0,1600.76999999999,1013.19999999999,480.66,5,14,10,41,1,0,366.19,1223.0,314.09,0.0,319.31,0.0,417.98,0.0,548.22,0.0,422.6166666666666,145.2095180535122,587.57,384.94714285714286,126.98387676056703,587.57,357.3892857142857,147.46107301012265,587.57,1.7214604889817524,2.6320496691567787,0.36682544934666256,0.36682544934666256,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,31.651071428571424
2023-10-22,Thomas's Bar,Whiskey,Jim Beam,480.66,0.0,1013.19999999999,532.539999999999,501.29,6,22,10,42,1,0,587.57,0.0,366.19,1223.0,314.09,0.0,244.12,0.0,112.9,1004.82,478.13999999999993,110.71151204820545,587.57,418.73857142857145,114.07970319453162,587.57,383.65785714285715,132.56119429726215,587.57,1.105634680064774,1.2717720227758857,0.4739301912837751,0.4739301912837751,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,21.787857142857117
2023-10-24,Thomas's Bar,Whiskey,Jim Beam,501.29,0.0,532.539999999999,31.2499999999997,31.25,1,24,10,43,0,0,480.66,0.0,587.57,0.0,366.19,1223.0,327.24,0.0,561.79,0.0,523.1733333333333,56.71505296950061,587.57,443.6028571428571,109.69669771910301,587.57,379.3364285714286,127.18458037932014,587.57,0.06221505504788011,0.07044589433276802,0.939554672564383,0.939554672564383,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,17.5614285714286
2023-10-28,Thomas's Bar,Whiskey,Jim Beam,31.25,0.0,31.2499999999997,0.0,0.0,5,28,10,43,1,0,501.29,0.0,480.66,0.0,587.57,0.0,536.11,1509.61,395.44,0.0,337.7333333333333,265.6227106881738,501.29,371.47999999999996,181.32179249426514,587.57,353.3228571428571,157.3134747726811,587.57,0.0,0.0,0.9689922480620244,0.9689922480620244,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-13.403928571428553
2023-11-05,Thomas's Bar,Whiskey,Jim Beam,0.0,0.0,0.0,0.0,0.0,6,5,11,44,1,0,31.25,0.0,501.29,0.0,480.66,0.0,319.31,0.0,205.58,1079.37,177.51333333333332,280.83382636949784,501.29,325.8642857142857,230.20848607708783,587.57,338.6385714285714,180.10855179188874,587.57,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-60.65821428571429
2023-11-06,Thomas's Bar,Whiskey,Jim Beam,0.0,0.0,0.0,0.0,0.0,0,6,11,45,0,0,0.0,0.0,31.25,0.0,501.29,0.0,314.09,0.0,156.02,1134.54,10.416666666666629,18.042195912173376,31.25,280.9942857142857,261.38457075460934,587.57,327.4942857142857,196.37013393919338,587.57,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-97.25428571428573
2023-11-08,Thomas's Bar,Whiskey,Jim Beam,0.0,0.0,0.0,0.0,0.0,2,8,11,45,0,0,0.0,0.0,0.0,0.0,31.25,0.0,366.19,1223.0,459.11,0.0,0.0,0.0,0.0,228.68142857142857,277.6311692052706,587.57,294.70071428571424,210.52497346703734,587.57,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-115.19000000000003
2023-11-10,Thomas's Bar,Whiskey,Jim Beam,0.0,0.0,0.0,0.0,0.0,4,10,11,45,0,0,0.0,0.0,0.0,0.0,0.0,0.0,587.57,0.0,417.98,0.0,0.0,0.0,0.0,144.7428571428571,236.8715542732165,501.29,264.84499999999997,221.07109457749647,587.57,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-88.42178571428573
2023-11-12,Thomas's Bar,Whiskey,Jim Beam,0.0,0.0,0.0,0.0,0.0,6,12,11,45,1,0,0.0,0.0,0.0,0.0,0.0,0.0,480.66,0.0,244.12,0.0,0.0,0.0,0.0,76.07714285714282,187.86258494923698,501.29,247.40785714285715,232.17999785241483,587.57,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-55.94178571428573
2023-11-15,Thomas's Bar,Whiskey,Jim Beam,0.0,0.0,0.0,0.0,0.0,2,15,11,46,0,0,0.0,0.0,0.0,0.0,0.0,0.0,501.29,0.0,327.24,0.0,0.0,0.0,0.0,4.4642857142856815,11.811389781524838,31.25,224.03357142857143,239.8696190275411,587.57,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-3.3482142857142865
2023-11-17,Thomas's Bar,Whiskey,Jim Beam,0.0,0.0,0.0,0.0,564.43,4,17,11,46,0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,536.11,1509.61,0.0,0.0,0.0,0.0,0.0,0.0,185.73999999999998,228.75186775193802,587.57,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,0.0
2023-11-19,Thomas's Bar,Whiskey,Jim Beam,564.43,1520.43,0.0,956.0,513.11,6,19,11,46,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.31,0.0,188.1433333333333,325.8738124387003,564.43,80.6328571428571,213.33448750059753,564.43,203.24857142857144,248.30655544049858,587.57,1.6907486337831386,11.856208918732174,564.43,564.43,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,60.47464285714286
2023-11-24,Thomas's Bar,Whiskey,Jim Beam,513.11,808.25,956.0,1251.13999999999,222.72,4,24,11,47,0,0,564.43,1520.43,0.0,0.0,0.0,0.0,0.0,0.0,314.09,0.0,359.18,312.1155874031285,564.43,153.93428571428566,263.30993992233675,564.43,217.46428571428572,260.536275688148,587.57,2.4336037034875613,8.127753958089658,0.5361650992685476,0.5361650992685476,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,95.2925
2023-11-26,Thomas's Bar,Whiskey,Jim Beam,222.72,0.0,1251.13999999999,1028.41999999999,468.55,6,26,11,47,1,0,513.11,808.25,564.43,1520.43,0.0,0.0,0.0,0.0,366.19,1223.0,433.4199999999999,184.26693436425305,564.43,185.75142857142853,254.9320637888041,564.43,207.21642857142857,257.0344165404,587.57,4.596906847845477,5.536538846076885,0.17787148401936026,0.17787148401936026,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,80.6717857142857
2023-11-28,Thomas's Bar,Whiskey,Jim Beam,468.55,0.0,1028.41999999999,559.869999999999,172.85,1,28,11,48,0,0,222.72,0.0,513.11,808.25,564.43,1520.43,0.0,0.0,587.57,0.0,401.46,156.38858366261888,513.11,252.68714285714282,259.5030034324768,564.43,198.715,245.18149367827056,564.43,1.1923543818549653,2.215664768968964,0.4551592158691346,0.4551592158691346,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,84.43571428571428
2023-12-03,Thomas's Bar,Whiskey,Jim Beam,172.85,780.41,559.869999999999,1167.42999999999,309.37,6,3,12,48,1,1,468.55,0.0,222.72,0.0,513.11,808.25,0.0,0.0,480.66,0.0,288.03999999999996,158.30239827621045,468.55,277.37999999999994,238.85346609724252,564.43,176.72857142857143,231.36549765575384,564.43,6.715156744319759,4.208774965750919,0.308181931641914,0.308181931641914,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,39.783571428571456
2023-12-04,Thomas's Bar,Whiskey,Jim Beam,309.37,0.0,1167.42999999999,858.059999999999,154.29,0,4,12,49,0,1,172.85,780.41,468.55,0.0,222.72,0.0,0.0,0.0,501.29,0.0,316.9233333333333,147.99463548836252,468.55,321.57571428571424,205.23025165710354,564.43,163.01999999999998,215.81911838745566,564.43,2.764635757321903,2.668298512236618,0.26477409857672485,0.26477409857672485,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,3.585357142857172
2023-12-10,Thomas's Bar,Whiskey,Jim Beam,154.29,814.21,858.059999999999,1517.98,121.82,6,10,12,49,1,1,309.37,0.0,172.85,780.41,468.55,0.0,0.0,0.0,31.25,0.0,212.16999999999996,84.6876519924833,309.37,343.6171428571428,170.23979917695362,564.43,171.8085714285714,212.52042949243372,564.43,9.77513040118488,4.417649210915803,0.17960328731404113,0.17960328731404113,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-60.27750000000001
2023-12-16,Thomas's Bar,Whiskey,Jim Beam,121.82,0.0,1517.98,1396.16,172.52,5,16,12,50,1,1,154.29,814.21,309.37,0.0,172.85,780.41,564.43,1520.43,0.0,0.0,195.15999999999997,100.23232163329332,309.37,280.3871428571428,156.17242593943865,513.11,180.51,207.37643075038534,564.43,11.367529718286924,4.979400930346307,0.08019855429301241,0.08019855429301241,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-52.49678571428572
2023-12-17,Thomas's Bar,Whiskey,Jim Beam,172.52,1041.48,1396.16,2265.12,229.8,6,17,12,50,1,1,121.82,0.0,154.29,814.21,309.37,0.0,513.11,808.25,0.0,0.0,149.5433333333333,25.6811338015536,172.52,231.73142857142855,120.58378987638542,468.55,192.83285714285714,200.84797792699524,564.43,13.053941908713691,9.774763889231377,0.12347905751667669,0.12347905751667669,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-30.80785714285716
2023-12-20,Thomas's Bar,Whiskey,Jim Beam,229.8,0.0,2265.12,2035.32,225.64,2,20,12,51,0,1,172.52,1041.48,121.82,0.0,154.29,814.21,222.72,0.0,0.0,0.0,174.71333333333328,54.02340357042769,229.8,232.7428571428571,120.52528499783526,468.55,209.24714285714282,193.1179171637641,564.43,8.818544194107451,8.744930027007118,0.10140680987767639,0.10140680987767639,False,False,False,True,False,False,False,False,False,False,True,308.5037861915368,332.4334666666666,-32.30214285714284
2023-01-05,Thomas's Bar,Wine,Barefoot,530.31,0.0,921.96,391.65,165.34,3,5,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.31,0.0,530.31,530.31,0.0,530.31,530.31,0.0,530.31,0.7371402759217783,1.6212979609216067,0.5745752795354078,0.5745752795354078,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,0.0
2023-01-06,Thomas's Bar,Wine,Barefoot,165.34,0.0,391.65,226.31,226.31,4,6,1,1,0,1,530.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.825,258.07276192965423,530.31,347.825,258.07276192965423,530.31,347.825,258.07276192965423,530.31,1.3605266321991103,0.9410258694941934,0.4210874824907679,0.4210874824907679,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-364.9699999999998
2023-01-08,Thomas's Bar,Wine,Barefoot,226.31,0.0,226.31,8.5265128291212e-14,0.0,6,8,1,1,1,1,165.34,0.0,530.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.32,195.50636894996538,530.31,307.32,195.50636894996538,530.31,307.32,195.50636894996538,530.31,3.7510504725358317e-16,3.7294403116645565e-16,0.995600721481677,0.995600721481677,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-151.99999999999994
2023-01-12,Thomas's Bar,Wine,Barefoot,0.0,0.0,8.5265128291212e-14,8.5265128291212e-14,130.24,3,12,1,2,0,1,226.31,0.0,165.34,0.0,530.31,0.0,0.0,0.0,0.0,0.0,130.54999999999998,117.0974470259707,226.31,230.48999999999998,221.5699042439353,530.31,230.48999999999998,221.5699042439353,530.31,8.5265128291212e-14,4.1273487175055938e-16,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-152.99599999999998
2023-01-14,Thomas's Bar,Wine,Barefoot,130.24,1161.0,8.5265128291212e-14,1030.76,508.75,5,14,1,2,1,1,0.0,0.0,226.31,0.0,165.34,0.0,0.0,0.0,0.0,0.0,118.85000000000001,113.58412345041896,226.31,210.44,197.0531130177851,530.31,210.44,197.0531130177851,530.31,7.854007924413288,4.960619310837939,130.2399999999889,130.2399999999889,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-96.54800000000003
